UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
376224,10,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
376224,20,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
376385, 0,"R",21,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0
376385,10,"R",21,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0
376385,40,"R",21,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0
376385,43,"R",21,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0
376695, 0,"R",47,"R",0,"R",0,"R",0,"R",45,"R",0,"R",2
376695,10,"R",46,"R",0,"R",0,"R",0,"R",45,"R",0,"R",1
376695,40,"R",46,"R",0,"R",0,"R",0,"R",45,"R",0,"R",1
376695,41,"R",45,"R",0,"R",0,"R",0,"R",44,"R",0,"R",1
376695,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
376695,44,"R",45,"R",0,"R",0,"R",0,"R",44,"R",0,"R",1
376695,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
377111, 0,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
377111,50,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
377555, 0,"R",205,"R",50,"R",116,"R",37,"R",0,"R",2,"R",0
377555,10,"R",205,"R",50,"R",116,"R",37,"R",0,"R",2,"R",0
377555,20,"R",114,"R",42,"R",72,"R",0,"R",0,"R",0,"R",0
377555,30,"R",21,"R",0,"R",0,"R",21,"R",0,"R",0,"R",0
377555,40,"R",70,"R",8,"R",44,"R",16,"R",0,"R",2,"R",0
377555,41,"R",68,"R",8,"R",42,"R",16,"R",0,"R",2,"R",0
377555,42,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0
377555,44,"R",68,"R",8,"R",42,"R",16,"R",0,"R",2,"R",0
377564, 0,"R",278,"R",66,"R",108,"R",95,"R",0,"R",9,"R",0
377564,10,"R",278,"R",66,"R",108,"R",95,"R",0,"R",9,"R",0
377564,20,"R",131,"R",54,"R",77,"R",0,"R",0,"R",0,"R",0
377564,30,"R",58,"R",0,"R",0,"R",58,"R",0,"R",0,"R",0
377564,40,"R",89,"R",12,"R",31,"R",37,"R",0,"R",9,"R",0
377564,41,"R",79,"R",12,"R",31,"R",35,"R",0,"R",1,"R",0
377564,42,"R",10,"R",0,"R",0,"R",2,"R",0,"R",8,"R",0
377564,44,"R",79,"R",12,"R",31,"R",35,"R",0,"R",1,"R",0
377652, 0,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
377652,50,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
377661, 0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
377661,50,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
378105, 0,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
378105,10,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
378105,40,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
378105,41,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
378105,45,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
378576, 0,"R",6,"R",0,"R",0,"R",0,"R",4,"R",0,"R",2
378576,10,"R",6,"R",0,"R",0,"R",0,"R",4,"R",0,"R",2
378576,40,"R",6,"R",0,"R",0,"R",0,"R",4,"R",0,"R",2
378576,41,"R",4,"R",0,"R",0,"R",0,"R",3,"R",0,"R",1
378576,43,"R",2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
378576,45,"R",4,"R",0,"R",0,"R",0,"R",3,"R",0,"R",1
379746, 0,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
379746,10,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
379746,40,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
379746,41,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
379746,45,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
380359, 0,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
380359,10,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
380359,40,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
380359,42,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
380368, 0,"R",22,"R",0,"R",1,"R",0,"R",21,"R",0,"R",0
380368,10,"R",22,"R",0,"R",1,"R",0,"R",21,"R",0,"R",0
380368,20,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
380368,30,"R",3,"R",0,"R",1,"R",0,"R",2,"R",0,"R",0
380377, 0,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
380377,10,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
380377,40,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
380377,42,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
380438, 0,"R",15,"R",1,"R",2,"R",12,"R",0,"R",0,"R",0
380438,10,"R",15,"R",1,"R",2,"R",12,"R",0,"R",0,"R",0
380438,40,"R",15,"R",1,"R",2,"R",12,"R",0,"R",0,"R",0
380438,41,"R",15,"R",1,"R",2,"R",12,"R",0,"R",0,"R",0
380438,45,"R",15,"R",1,"R",2,"R",12,"R",0,"R",0,"R",0
381459, 0,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",0
381459,10,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",0
381459,40,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",0
381459,41,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",0
381459,44,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",0
382957, 0,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
382957,10,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
382957,40,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
382957,41,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
382957,45,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
383190, 0,"R",63,"R",10,"R",16,"R",23,"R",14,"R",0,"R",0
383190,10,"R",63,"R",10,"R",16,"R",23,"R",14,"R",0,"R",0
383190,20,"R",47,"R",10,"R",15,"R",22,"R",0,"R",0,"R",0
383190,30,"R",13,"R",0,"R",1,"R",0,"R",12,"R",0,"R",0
383190,40,"R",3,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0
383190,42,"R",3,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0
383996, 0,"R",8,"R",3,"R",0,"R",0,"R",5,"R",0,"R",0
383996,10,"R",8,"R",3,"R",0,"R",0,"R",5,"R",0,"R",0
383996,20,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
383996,30,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
383996,40,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
383996,42,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
384254, 0,"R",38,"R",3,"R",8,"R",11,"R",16,"R",0,"R",0
384254,10,"R",38,"R",3,"R",8,"R",11,"R",16,"R",0,"R",0
384254,40,"R",38,"R",3,"R",8,"R",11,"R",16,"R",0,"R",0
384254,41,"R",18,"R",3,"R",7,"R",1,"R",7,"R",0,"R",0
384254,42,"R",20,"R",0,"R",1,"R",10,"R",9,"R",0,"R",0
384254,44,"R",18,"R",3,"R",7,"R",1,"R",7,"R",0,"R",0
384333, 0,"R",94,"R",0,"R",0,"R",0,"R",0,"R",0,"R",94
384333,10,"R",94,"R",0,"R",0,"R",0,"R",0,"R",0,"R",94
384333,20,"R",54,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54
384333,30,"R",29,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29
384333,40,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
384333,42,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
384342, 0,"R",80,"R",39,"R",10,"R",13,"R",18,"R",0,"R",0
384342,10,"R",80,"R",39,"R",10,"R",13,"R",18,"R",0,"R",0
384342,20,"R",62,"R",39,"R",10,"R",13,"R",0,"R",0,"R",0
384342,30,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
384412, 0,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
384412,10,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
384412,40,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
384412,41,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
384412,45,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
385415, 0,"R",44,"R",12,"R",11,"R",17,"R",4,"R",0,"R",0
385415,10,"R",44,"R",12,"R",11,"R",17,"R",4,"R",0,"R",0
385415,30,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0
385415,40,"R",42,"R",12,"R",9,"R",17,"R",4,"R",0,"R",0
385415,41,"R",38,"R",12,"R",9,"R",17,"R",0,"R",0,"R",0
385415,42,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
385415,44,"R",26,"R",0,"R",9,"R",17,"R",0,"R",0,"R",0
385415,45,"R",12,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0
385503, 0,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
385503,10,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
385503,40,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
385503,41,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
385503,45,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
385619, 0,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"R",78
385619,10,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"R",78
385619,40,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"R",78
385619,41,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"R",78
385619,45,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"R",78
386472, 0,"R",12,"R",1,"R",1,"R",7,"R",3,"R",0,"R",0
386472,10,"R",12,"R",1,"R",1,"R",7,"R",3,"R",0,"R",0
386472,40,"R",12,"R",1,"R",1,"R",7,"R",3,"R",0,"R",0
386472,41,"R",12,"R",1,"R",1,"R",7,"R",3,"R",0,"R",0
386472,45,"R",12,"R",1,"R",1,"R",7,"R",3,"R",0,"R",0
388520, 0,"R",13,"R",9,"R",1,"R",2,"R",1,"R",0,"R",0
388520,10,"R",13,"R",9,"R",1,"R",2,"R",1,"R",0,"R",0
388520,40,"R",13,"R",9,"R",1,"R",2,"R",1,"R",0,"R",0
388520,42,"R",13,"R",9,"R",1,"R",2,"R",1,"R",0,"R",0
392257, 0,"R",70,"R",0,"R",0,"R",0,"R",70,"R",0,"R",0
392257,10,"R",70,"R",0,"R",0,"R",0,"R",70,"R",0,"R",0
392257,40,"R",70,"R",0,"R",0,"R",0,"R",70,"R",0,"R",0
392257,41,"R",70,"R",0,"R",0,"R",0,"R",70,"R",0,"R",0
392257,45,"R",70,"R",0,"R",0,"R",0,"R",70,"R",0,"R",0
392415, 0,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
392415,10,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
392415,40,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
392415,41,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
392415,45,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
393649, 0,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
393649,50,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
395362, 0,"R",44,"R",0,"R",0,"R",0,"R",44,"R",0,"R",0
395362,10,"R",44,"R",0,"R",0,"R",0,"R",44,"R",0,"R",0
395362,20,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
395362,30,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
395362,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
395362,42,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
395362,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
399212, 0,"R",158,"R",0,"R",0,"R",0,"R",158,"R",0,"R",0
399212,10,"R",158,"R",0,"R",0,"R",0,"R",158,"R",0,"R",0
399212,20,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
399212,30,"R",85,"R",0,"R",0,"R",0,"R",85,"R",0,"R",0
399212,40,"R",45,"R",0,"R",0,"R",0,"R",45,"R",0,"R",0
399212,42,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
399212,43,"R",35,"R",0,"R",0,"R",0,"R",35,"R",0,"R",0
399869, 0,"R",14,"R",0,"R",1,"R",3,"R",7,"R",2,"R",1
399869,10,"R",13,"R",0,"R",1,"R",3,"R",7,"R",2,"R",0
399869,40,"R",13,"R",0,"R",1,"R",3,"R",7,"R",2,"R",0
399869,41,"R",13,"R",0,"R",1,"R",3,"R",7,"R",2,"R",0
399869,45,"R",13,"R",0,"R",1,"R",3,"R",7,"R",2,"R",0
399869,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
399911, 0,"R",65,"R",16,"R",23,"R",19,"R",4,"R",1,"R",2
399911,10,"R",65,"R",16,"R",23,"R",19,"R",4,"R",1,"R",2
399911,20,"R",39,"R",16,"R",23,"R",0,"R",0,"R",0,"R",0
399911,30,"R",7,"R",0,"R",0,"R",7,"R",0,"R",0,"R",0
399911,40,"R",19,"R",0,"R",0,"R",12,"R",4,"R",1,"R",2
399911,41,"R",13,"R",0,"R",0,"R",8,"R",2,"R",1,"R",2
399911,42,"R",6,"R",0,"R",0,"R",4,"R",2,"R",0,"R",0
399911,44,"R",12,"R",0,"R",0,"R",8,"R",2,"R",1,"R",1
399911,45,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
401223, 0,"R",7,"R",1,"R",4,"R",2,"R",0,"R",0,"R",0
401223,10,"R",7,"R",1,"R",4,"R",2,"R",0,"R",0,"R",0
401223,40,"R",7,"R",1,"R",4,"R",2,"R",0,"R",0,"R",0
401223,41,"R",7,"R",1,"R",4,"R",2,"R",0,"R",0,"R",0
401223,44,"R",7,"R",1,"R",4,"R",2,"R",0,"R",0,"R",0
403469, 0,"R",14,"R",0,"R",3,"R",1,"R",3,"R",0,"R",7
403469,10,"R",14,"R",0,"R",3,"R",1,"R",3,"R",0,"R",7
403469,20,"R",7,"R",0,"R",3,"R",1,"R",1,"R",0,"R",2
403469,30,"R",7,"R",0,"R",0,"R",0,"R",2,"R",0,"R",5
403478, 0,"R",17,"R",1,"R",3,"R",2,"R",10,"R",0,"R",1
403478,10,"R",17,"R",1,"R",3,"R",2,"R",10,"R",0,"R",1
403478,20,"R",10,"R",1,"R",3,"R",2,"R",4,"R",0,"R",0
403478,30,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
403478,40,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
403478,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
403487, 0,"R",22,"R",1,"R",1,"R",8,"R",12,"R",0,"R",0
403487,10,"R",22,"R",1,"R",1,"R",8,"R",12,"R",0,"R",0
403487,20,"R",15,"R",1,"R",1,"R",8,"R",5,"R",0,"R",0
403487,30,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
404222, 0,"R",14,"R",4,"R",1,"R",9,"R",0,"R",0,"R",0
404222,10,"R",14,"R",4,"R",1,"R",9,"R",0,"R",0,"R",0
404222,20,"R",6,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0
404222,30,"R",8,"R",1,"R",0,"R",7,"R",0,"R",0,"R",0
404426, 0,"R",45,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45
404426,10,"R",45,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45
404426,40,"R",45,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45
404426,42,"R",45,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45
404912, 0,"R",29,"R",0,"R",0,"R",0,"R",29,"R",0,"R",0
404912,10,"R",29,"R",0,"R",0,"R",0,"R",29,"R",0,"R",0
404912,40,"R",29,"R",0,"R",0,"R",0,"R",29,"R",0,"R",0
404912,41,"R",29,"R",0,"R",0,"R",0,"R",29,"R",0,"R",0
404912,45,"R",29,"R",0,"R",0,"R",0,"R",29,"R",0,"R",0
405058, 0,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
405058,10,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
405058,40,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
405058,42,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
405872, 0,"R",75,"R",19,"R",29,"R",26,"R",1,"R",0,"R",0
405872,10,"R",75,"R",19,"R",29,"R",26,"R",1,"R",0,"R",0
405872,40,"R",75,"R",19,"R",29,"R",26,"R",1,"R",0,"R",0
405872,41,"R",63,"R",19,"R",29,"R",14,"R",1,"R",0,"R",0
405872,42,"R",12,"R",0,"R",0,"R",12,"R",0,"R",0,"R",0
405872,44,"R",63,"R",19,"R",29,"R",14,"R",1,"R",0,"R",0
406024, 0,"R",70,"R",0,"R",0,"R",1,"R",69,"R",0,"R",0
406024,10,"R",70,"R",0,"R",0,"R",1,"R",69,"R",0,"R",0
406024,40,"R",70,"R",0,"R",0,"R",1,"R",69,"R",0,"R",0
406024,41,"R",70,"R",0,"R",0,"R",1,"R",69,"R",0,"R",0
406024,45,"R",70,"R",0,"R",0,"R",1,"R",69,"R",0,"R",0
406033, 0,"R",114,"R",0,"R",0,"R",3,"R",111,"R",0,"R",0
406033,10,"R",114,"R",0,"R",0,"R",3,"R",111,"R",0,"R",0
406033,40,"R",114,"R",0,"R",0,"R",3,"R",111,"R",0,"R",0
406033,41,"R",114,"R",0,"R",0,"R",3,"R",111,"R",0,"R",0
406033,45,"R",114,"R",0,"R",0,"R",3,"R",111,"R",0,"R",0
407629, 0,"R",169,"R",35,"R",41,"R",90,"R",3,"R",0,"R",0
407629,10,"R",169,"R",35,"R",41,"R",90,"R",3,"R",0,"R",0
407629,40,"R",169,"R",35,"R",41,"R",90,"R",3,"R",0,"R",0
407629,41,"R",169,"R",35,"R",41,"R",90,"R",3,"R",0,"R",0
407629,44,"R",169,"R",35,"R",41,"R",90,"R",3,"R",0,"R",0
408844, 0,"R",70,"R",0,"R",0,"R",0,"R",70,"R",0,"R",0
408844,10,"R",70,"R",0,"R",0,"R",0,"R",70,"R",0,"R",0
408844,40,"R",70,"R",0,"R",0,"R",0,"R",70,"R",0,"R",0
408844,43,"R",70,"R",0,"R",0,"R",0,"R",70,"R",0,"R",0
409254, 0,"R",21,"R",5,"R",3,"R",6,"R",6,"R",0,"R",1
409254,10,"R",21,"R",5,"R",3,"R",6,"R",6,"R",0,"R",1
409254,20,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0
409254,30,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0
409254,40,"R",12,"R",2,"R",1,"R",2,"R",6,"R",0,"R",1
409254,41,"R",12,"R",2,"R",1,"R",2,"R",6,"R",0,"R",1
409254,44,"R",12,"R",2,"R",1,"R",2,"R",6,"R",0,"R",1
409315, 0,"R",564,"R",67,"R",0,"R",2,"R",401,"R",87,"R",7
409315,10,"R",557,"R",67,"R",0,"R",2,"R",401,"R",87,"R",0
409315,40,"R",557,"R",67,"R",0,"R",2,"R",401,"R",87,"R",0
409315,42,"R",527,"R",67,"R",0,"R",2,"R",401,"R",57,"R",0
409315,43,"R",30,"R",0,"R",0,"R",0,"R",0,"R",30,"R",0
409315,50,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
409616, 0,"R",31,"R",28,"R",3,"R",0,"R",0,"R",0,"R",0
409616,10,"R",31,"R",28,"R",3,"R",0,"R",0,"R",0,"R",0
409616,20,"R",13,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0
409616,30,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0
409616,40,"R",15,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0
409616,41,"R",15,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0
409616,44,"R",15,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0
409698, 0,"R",228,"R",68,"R",66,"R",45,"R",0,"R",49,"R",0
409698,10,"R",228,"R",68,"R",66,"R",45,"R",0,"R",49,"R",0
409698,20,"R",133,"R",67,"R",66,"R",0,"R",0,"R",0,"R",0
409698,30,"R",46,"R",1,"R",0,"R",45,"R",0,"R",0,"R",0
409698,40,"R",49,"R",0,"R",0,"R",0,"R",0,"R",49,"R",0
409698,41,"R",30,"R",0,"R",0,"R",0,"R",0,"R",30,"R",0
409698,42,"R",14,"R",0,"R",0,"R",0,"R",0,"R",14,"R",0
409698,43,"R",5,"R",0,"R",0,"R",0,"R",0,"R",5,"R",0
409698,44,"R",30,"R",0,"R",0,"R",0,"R",0,"R",30,"R",0
412173, 0,"R",19,"R",2,"R",8,"R",8,"R",1,"R",0,"R",0
412173,10,"R",19,"R",2,"R",8,"R",8,"R",1,"R",0,"R",0
412173,40,"R",19,"R",2,"R",8,"R",8,"R",1,"R",0,"R",0
412173,41,"R",19,"R",2,"R",8,"R",8,"R",1,"R",0,"R",0
412173,45,"R",19,"R",2,"R",8,"R",8,"R",1,"R",0,"R",0
412599, 0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
412599,50,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
413413, 0,"R",168,"R",0,"R",0,"R",0,"R",0,"R",0,"R",168
413413,10,"R",168,"R",0,"R",0,"R",0,"R",0,"R",0,"R",168
413413,40,"R",168,"R",0,"R",0,"R",0,"R",0,"R",0,"R",168
413413,42,"R",168,"R",0,"R",0,"R",0,"R",0,"R",0,"R",168
413617, 0,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
413617,10,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
413617,40,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
413617,42,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
413626, 0,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
413626,10,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
413626,40,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
413626,42,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
413680, 0,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25
413680,50,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25
414461, 0,"R",68,"R",18,"R",0,"R",0,"R",50,"R",0,"R",0
414461,10,"R",68,"R",18,"R",0,"R",0,"R",50,"R",0,"R",0
414461,40,"R",68,"R",18,"R",0,"R",0,"R",50,"R",0,"R",0
414461,41,"R",68,"R",18,"R",0,"R",0,"R",50,"R",0,"R",0
414461,44,"R",68,"R",18,"R",0,"R",0,"R",50,"R",0,"R",0
414595, 0,"R",4,"R",0,"R",1,"R",1,"R",0,"R",0,"R",2
414595,10,"R",4,"R",0,"R",1,"R",1,"R",0,"R",0,"R",2
414595,40,"R",4,"R",0,"R",1,"R",1,"R",0,"R",0,"R",2
414595,41,"R",3,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1
414595,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
414595,45,"R",3,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1
414911, 0,"R",23,"R",8,"R",6,"R",3,"R",6,"R",0,"R",0
414911,10,"R",23,"R",8,"R",6,"R",3,"R",6,"R",0,"R",0
414911,20,"R",16,"R",8,"R",6,"R",1,"R",1,"R",0,"R",0
414911,30,"R",7,"R",0,"R",0,"R",2,"R",5,"R",0,"R",0
414966, 0,"R",13,"R",3,"R",2,"R",7,"R",0,"R",0,"R",1
414966,10,"R",12,"R",3,"R",2,"R",7,"R",0,"R",0,"R",0
414966,20,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",0
414966,30,"R",7,"R",0,"R",1,"R",6,"R",0,"R",0,"R",0
414966,40,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
414966,42,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
414966,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
416458, 0,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
416458,10,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
416458,40,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
416458,41,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
416458,45,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
416801, 0,"R",23,"R",2,"R",0,"R",0,"R",0,"R",21,"R",0
416801,10,"R",23,"R",2,"R",0,"R",0,"R",0,"R",21,"R",0
416801,20,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
416801,40,"R",21,"R",0,"R",0,"R",0,"R",0,"R",21,"R",0
416801,42,"R",21,"R",0,"R",0,"R",0,"R",0,"R",21,"R",0
417327, 0,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19
417327,50,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19
417734, 0,"R",23,"R",0,"R",2,"R",11,"R",10,"R",0,"R",0
417734,10,"R",23,"R",0,"R",2,"R",11,"R",10,"R",0,"R",0
417734,40,"R",23,"R",0,"R",2,"R",11,"R",10,"R",0,"R",0
417734,42,"R",23,"R",0,"R",2,"R",11,"R",10,"R",0,"R",0
418533, 0,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56
418533,50,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56
419244, 0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
419244,10,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
419244,40,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
419244,41,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
419244,45,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
420024, 0,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
420024,50,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
420246, 0,"R",18,"R",7,"R",5,"R",4,"R",2,"R",0,"R",0
420246,10,"R",18,"R",7,"R",5,"R",4,"R",2,"R",0,"R",0
420246,40,"R",18,"R",7,"R",5,"R",4,"R",2,"R",0,"R",0
420246,42,"R",18,"R",7,"R",5,"R",4,"R",2,"R",0,"R",0
420370, 0,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
420370,10,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
420370,40,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
420370,41,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
